state_abbr,year,quarter,moud_generic,utilization_type,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,scripts_per100k,total_reimb_per100k,medicaid_reimb_per100k,nonmedicaid_reimb_per100k,pop
KY,2018,3,Buprenorphine,MCOU,156259,14433816.69,14412275.32,21541.37,3482.105570914316,321645.94363079907,321165.91160395823,480.0320268408637,NA
KY,2018,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2018,3,Methadone,MCOU,453,6795.549999999999,6789.469999999999,6.08,10.094739014227565,151.43334151905987,151.2978536311868,0.13548788787307636,NA
KY,2018,3,Naltrexone,FFSU,77,2999.46,2990.07,9.39,1.7158827904978422,66.84054278943711,66.63129422576472,0.2092485636723992,NA
KY,2018,3,Naltrexone,MCOU,3263,2478616.81,2475346.1799999997,3270.63,72.71331877135661,55233.97309763195,55161.08975047498,72.8833471569605,NA
KY,2018,4,Buprenorphine,FFSU,52,3707.66,3707.66,0,1.1587779883881533,82.62220762360039,82.62220762360039,0,NA
KY,2018,4,Buprenorphine,MCOU,166539,15064544.74,15041151.89,23392.85,3711.18706554182,335701.2086500103,335179.917887209,521.2907628012656,NA
KY,2018,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2018,4,Methadone,MCOU,484,8526.22,8526.22,0,10.78554896884358,189.9999242337469,189.9999242337469,0,NA
KY,2018,4,Naltrexone,FFSU,76,2907.85,2896.89,10.96,1.6935985984134547,64.79908795258638,64.55485320734148,0.24423474524488767,NA
KY,2018,4,Naltrexone,MCOU,3977,3155474.33,3153375.4699999997,2098.86,88.62423191960933,70317.19608707415,70270.4246876759,46.771399398237676,NA
KY,2019,1,Buprenorphine,FFSU,80,9583.57,9583.57,0,1.7784211710369886,213.04529727643688,213.04529727643688,0,NA
KY,2019,1,Buprenorphine,MCOU,161782,12922871.96,12894716.63,28155.33,3596.456673658826,287278.8635533033,286652.9631164341,625.9004368691607,NA
KY,2019,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2019,1,Methadone,MCOU,409,7382.29,7382.29,0,9.092178236926603,164.11026033418312,164.11026033418312,0,NA
KY,2019,1,Naltrexone,FFSU,95,3552.52,3473.74,78.78,2.111875140606424,78.97345973165403,77.22215948347535,1.7513002481786744,NA
KY,2019,1,Naltrexone,MCOU,4022,3114536.07,3111937.24,2598.8300000000004,89.4101243738846,69236.96106057925,69179.18838193017,57.772678649075715,NA
KY,2019,2,Buprenorphine,FFSU,105,11290.4,11290.4,0,2.3341777869860474,250.9885798684502,250.9885798684502,0,NA
KY,2019,2,Buprenorphine,MCOU,175098,12808192.45,12773687.31,34505.14,3892.4748775779326,284729.50769745145,283962.4493038815,767.0583935699404,NA
KY,2019,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2019,2,Methadone,MCOU,371,6451.75,6451.75,0,8.247428180684034,143.42410987797362,143.42410987797362,0,NA
KY,2019,2,Naltrexone,FFSU,63,2656.51,2630.25,26.26,1.4005066721916284,59.05492031339339,58.47115356400049,0.5837667493928915,NA
KY,2019,2,Naltrexone,MCOU,3801,3501612.12,3493263.7899999996,8348.33,84.49723588889492,77841.7640870964,77656.17850191134,185.5855851850403,NA
KY,2019,3,Buprenorphine,FFSU,133,14372.12,14372.12,0,2.9566251968489934,319.49603100855154,319.49603100855154,0,NA
KY,2019,3,Buprenorphine,MCOU,141401,9687268.09,9657255.17,30012.920000000002,3143.381650072515,215350.53325958815,214683.33810543013,667.1951541579931,NA
KY,2019,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2019,3,Methadone,MCOU,338,5514.23,5514.23,0,7.513829447631276,122.58279217459116,122.58279217459116,0,NA
KY,2019,3,Naltrexone,FFSU,90,3451.01,3451.01,0,2.000723817416612,76.71686556825448,76.71686556825448,0,NA
KY,2019,3,Naltrexone,MCOU,4714,3893128.0500000003,3886933.3400000003,6194.71,104.79346750335455,86545.26682097434,86407.55677831893,137.71004265543178,NA
KY,2019,4,Buprenorphine,FFSU,174,12819.339999999998,12819.339999999998,0,3.86806604700545,284.9773206840163,284.9773206840163,0,NA
KY,2019,4,Buprenorphine,MCOU,97795,7140265.470000001,7117909.83,22355.64,2174.0087302695288,158729.99098340468,158233.01919005366,496.97179335101674,NA
KY,2019,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2019,4,Methadone,MCOU,255,3470.7299999999996,3468.47,2.26,5.6687174826804005,77.15524638691508,77.1050059888333,0.05024039808179492,NA
KY,2019,4,Naltrexone,FFSU,60,2217.18,2217.18,0,1.3338158782777414,49.28849814999737,49.28849814999737,0,NA
KY,2019,4,Naltrexone,MCOU,4023,3351963.8699999996,3349765.3,2198.57,89.43235463852255,74515.04388698844,74466.16909406336,48.874792925084904,NA
KY,2020,1,Buprenorphine,FFSU,201,14259.48,14259.48,0,4.458586716738887,316.30411997812854,316.30411997812854,0,NA
KY,2020,1,Buprenorphine,MCOU,173941,10689635.29,10634396.3,55238.99,3858.3633437625813,237117.740849638,235892.4282771999,1225.3125724381705,NA
KY,2020,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2020,1,Methadone,MCOU,218,2483.7599999999998,2483.7599999999998,0,4.835681115667052,55.094822604812826,55.094822604812826,0,NA
KY,2020,1,Naltrexone,FFSU,94,3478.84,3458.39,20.45,2.085110205838087,77.16771051572096,76.71408813583383,0.4536223798871157,NA
KY,2020,1,Naltrexone,MCOU,7229,6744465.159999999,6740597.9,3867.2599999999998,160.35384763833542,149605.88444718512,149520.10079511462,85.78365207052552,NA
KY,2020,2,Buprenorphine,FFSU,1327,81196.18,81196.18,0,29.435545139863205,1801.0955701390035,1801.0955701390035,0,NA
KY,2020,2,Buprenorphine,MCOU,169480,9505782.35,9459109.11,46673.24,3759.409337079138,210857.48715383565,209822.18024890448,1035.3069049311748,NA
KY,2020,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2020,2,Methadone,MCOU,344,3476.53,3476.31,0.22,7.630616072428743,77.11647004151365,77.11158999635106,0.004880045162599778,NA
KY,2020,2,Naltrexone,FFSU,155,52298.83,52247.060000000005,51.77,3.438213637286207,1160.0938743233096,1158.9455109684563,1.1483633548535932,NA
KY,2020,2,Naltrexone,MCOU,6809,6395490.76,6384144,11346.76,151.0373977824631,141864.92611722535,141613.23202063816,251.6940965871848,NA
KY,2020,3,Buprenorphine,FFSU,4523,290682.72000000003,288138.84,2543.88,100.32929213835816,6447.930916306117,6391.502510450507,56.428405855610556,NA
KY,2020,3,Buprenorphine,MCOU,157056,9688905.22,9641060.22,47845,3483.8198775330484,214919.52295340336,213858.22404065524,1061.2989127481198,NA
KY,2020,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2020,3,Methadone,MCOU,371,3341.0099999999998,3341.0099999999998,0,8.229530706020533,74.11036222135219,74.11036222135219,0,NA
KY,2020,3,Naltrexone,FFSU,320,145009.78999999998,143633.31,1376.48,7.09824750923604,3216.610564632316,3186.0774529713376,30.533111660978825,NA
KY,2020,3,Naltrexone,MCOU,8636,9295253.8,9285514.32,9739.48,191.56395465550764,206187.5379173964,205971.4965434862,216.04137391016945,NA
KY,2020,4,Buprenorphine,FFSU,4758,294760.8,288575.17,6185.63,105.54206765295336,6538.39098256382,6401.181192749584,137.20978981423664,NA
KY,2020,4,Buprenorphine,MCOU,197861,13091611.1,13042155.52,49455.58,4388.957345077975,290398.4246326934,289301.39979659085,1097.024836102574,NA
KY,2020,4,Methadone,FFSU,15,309.22,309.22,0,0.3327303519954394,6.859125296268652,6.859125296268652,0,NA
KY,2020,4,Methadone,MCOU,323,3089.09,3068.2,20.89,7.164793579635128,68.52226686970612,68.0588843994938,0.4633824702123152,NA
KY,2020,4,Naltrexone,FFSU,312,156451.81,156289.41,162.39999999999998,6.920791321505139,3470.4177207749067,3466.8153601639697,3.60236061093729,NA
KY,2020,4,Naltrexone,MCOU,9898,10132042.86,10131949.44,93.42,219.55766827005726,224749.21248271188,224747.14023807965,2.0722446322275965,NA
KY,2021,1,Buprenorphine,FFSU,489,30241.47,29832.79,408.68,10.848345017304108,670.8995918005147,661.8331262756234,9.066465524891294,NA
KY,2021,1,Buprenorphine,MCOU,138378,7348627.090000001,7305053.12,43573.97,3069.881977105333,163027.4889076227,162060.8110746295,966.677832993167,NA
KY,2021,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2021,1,Methadone,MCOU,49,615.3399999999999,615.3399999999999,0,1.0870529771940722,13.651166918093883,13.651166918093883,0,NA
KY,2021,1,Naltrexone,FFSU,79,2649.11,2512.9300000000003,136.18,1.7525956162924838,58.76985535539977,55.74873546898572,3.021119886414056,NA
KY,2021,1,Naltrexone,MCOU,3809,3357046.62,3349686.04,7360.58,84.50173041086165,74475.25556837341,74311.96290709024,163.2926612831662,NA
KY,2021,2,Buprenorphine,FFSU,259,19489.420000000002,19489.420000000002,0,5.745851450882953,432.3680007099122,432.3680007099122,0,NA
KY,2021,2,Buprenorphine,MCOU,180369,12587794.24,12519204.02,68590.22,4001.44200905138,279257.12663057947,277735.4694294081,1521.6572011713552,NA
KY,2021,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2021,2,Methadone,MCOU,316,3716.83,3716.83,0,7.010382465169935,82.45696157600497,82.45696157600497,0,NA
KY,2021,2,Naltrexone,FFSU,95,3382.54,3354.79,27.75,2.1075516904783034,75.04081994853136,74.42519300736534,0.6156269411660307,NA
KY,2021,2,Naltrexone,MCOU,4931,4112727.37,4105940.6100000003,6786.76,109.39302511314224,91239.84759073565,91089.28498535807,150.56260537758453,NA
KY,2021,3,Buprenorphine,FFSU,312,17562.7,17546.98,15.72,6.92164344662348,389.6241902564558,389.2754459135682,0.34874434288756767,NA
KY,2021,3,Buprenorphine,MCOU,268843,14660980.32,14544432.89,116547.43000000001,5964.215990771142,325250.25113142247,322664.6749933446,2585.5761380779127,NA
KY,2021,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2021,3,Methadone,MCOU,408,3997.48,3997.14,0.34,9.051379891738398,88.68311296477061,88.67557014819415,0.007542816576448665,NA
KY,2021,3,Naltrexone,FFSU,97,3934.4,3797.5699999999997,136.83,2.1519211997515306,87.28369864229302,84.24815866536517,3.0355399769278555,NA
KY,2021,3,Naltrexone,MCOU,2025,109469.72,108992.92,476.8,44.92412813914278,2428.5588783388057,2417.9811873280682,10.577691010737421,NA
KY,2021,4,Buprenorphine,FFSU,280,13172.28,13172.28,0,6.211731298251841,292.22379980477416,292.22379980477416,0,NA
KY,2021,4,Buprenorphine,MCOU,138348,6012414.83,5947323.5200000005,65091.310000000005,3069.2164344662347,133383.9477770876,131939.91303576183,1444.0347413257612,NA
KY,2021,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2021,4,Methadone,MCOU,268,2525.73,2525.05,0.68,5.945514242612477,56.03270032833437,56.01761469518148,0.01508563315289733,NA
KY,2021,4,Naltrexone,FFSU,98,3771.42,3605.22,166.2,2.1741059543881445,83.66802733161771,79.9809211110125,3.6871062206052,NA
KY,2021,4,Naltrexone,MCOU,20985,21704786.28,21674798.590000004,29987.690000000002,465.5470760493389,481515.3580619398,480850.08851717104,665.2695447688349,NA
KY,2022,1,Buprenorphine,FFSU,296,12265.27,12217.69,47.58,6.560919131573692,271.8629885030975,270.8083650832317,1.0546234198657982,NA
KY,2022,1,Buprenorphine,MCOU,158773,5936730.79,5846651.51,90079.28,3519.2459908018573,131589.22506457297,129592.59374190275,1996.6313226702143,NA
KY,2022,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2022,1,Methadone,MCOU,305,2736.13,2736.13,0,6.760406537601271,60.647052917137586,60.647052917137586,0,NA
KY,2022,1,Naltrexone,FFSU,99,3887.5199999999995,3787.59,99.93,2.1943614663033633,86.16792007559242,83.95294491066622,2.214975164926213,NA
KY,2022,1,Naltrexone,MCOU,6242,4479845.4399999995,4474627.17,5218.27,138.35559871379385,99296.97180334176,99181.30745375826,115.66434958350355,NA
KY,2022,2,Buprenorphine,FFSU,327,12187.17,12187.17,0,7.248042419002018,270.13188112412485,270.13188112412485,0,NA
KY,2022,2,Buprenorphine,MCOU,131847,6121306.83,6009947.73,111359.1,2922.4240025020154,135680.40233506658,133212.09811322595,2468.304221840635,NA
KY,2022,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2022,2,Methadone,MCOU,326,3274.75,3274.75,0,7.22587715166562,72.58570920986807,72.58570920986807,0,NA
KY,2022,2,Naltrexone,FFSU,116,4393.68,4162.04,231.64,2.5711710110221224,97.38709179058344,92.2527292647803,5.134362525803142,NA
KY,2022,2,Naltrexone,MCOU,3153,357522.88,356984.2,538.6800000000001,69.88708791166165,7924.590214078801,7912.650227870031,11.939986208770664,NA
KY,2022,3,Buprenorphine,FFSU,417,14937.75,14937.75,0,9.242916479277802,331.0992221542734,331.0992221542734,0,NA
KY,2022,3,Buprenorphine,MCOU,153197,6317230.01,6226314.22,90915.79,3395.6524601341043,140023.09199716372,138007.91920671394,2015.1727904497843,NA
KY,2022,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2022,3,Methadone,MCOU,330,3273.15,3273.15,0,7.314538221011211,72.55024478212982,72.55024478212982,0,NA
KY,2022,3,Naltrexone,FFSU,139,30397.64,30197.76,199.88,3.0809721597592676,673.7718169955734,669.3414233603742,4.430393635199154,NA
KY,2022,3,Naltrexone,MCOU,3312,213741.57,213097.97999999998,643.5899999999999,73.41136541814888,4737.639039951343,4723.373695546311,14.265344405032135,NA
KY,2022,4,Buprenorphine,FFSU,453,18293.16,18293.16,0,10.040866103388117,405.4727818274953,405.4727818274953,0,NA
KY,2022,4,Buprenorphine,MCOU,141357,8784580.34,8695742.79,88837.55,3133.2156948711568,194712.57167416258,192743.46362890198,1969.1080452605893,NA
KY,2022,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2022,4,Methadone,MCOU,317,3239.84,3221.2,18.64,7.026389745638042,71.81191972715443,71.39875914400398,0.4131605831504514,NA
KY,2022,4,Naltrexone,FFSU,144,36346.57,36322.28,24.29,3.1917984964412556,805.6314408110892,805.0930464674881,0.5383943436010978,NA
KY,2022,4,Naltrexone,MCOU,3384,161037.56,160498.59,538.97,75.00726466636951,3569.44056860117,3557.494154464872,11.946414136298218,NA
KY,2023,1,Buprenorphine,FFSU,424,39266.4,39266.4,0,9.367776704018468,867.5444980440348,867.5444980440348,0,NA
KY,2023,1,Buprenorphine,MCOU,86612,13187483.26,13074856.45,112626.81,1913.5893299255836,291361.7888388243,288873.4331620179,2488.3556768064013,NA
KY,2023,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2023,1,Methadone,MCOU,342,3692.35,3692.35,0,7.556084039562065,81.57809036104383,81.57809036104383,0,NA
KY,2023,1,Naltrexone,FFSU,99,30276.399999999998,30276.399999999998,0,2.1872874851363875,668.9211193432658,668.9211193432658,0,NA
KY,2023,1,Naltrexone,MCOU,6185,5141490.66,5125160.75,16329.91,136.65023328857126,113595.13308650126,113234.34310896182,360.78997753942974,NA
KY,2023,2,Buprenorphine,FFSU,626,51350.6,51350.6,0,13.830726926215943,1134.5305528711572,1134.5305528711572,0,NA
KY,2023,2,Buprenorphine,MCOU,163475,13461159.209999999,13295104.8,166054.41,3611.786077097686,297408.3340955699,293739.5590163304,3668.7750792394604,NA
KY,2023,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2023,2,Methadone,MCOU,345,3300.34,3300.34,0,7.622365478505592,72.91709473429317,72.91709473429317,0,NA
KY,2023,2,Naltrexone,FFSU,145,59724.94,59718.03,6.91,3.203602882270466,1319.5516546719357,1319.3989864242358,0.1526682476999236,NA
KY,2023,2,Naltrexone,MCOU,6190,5097664.29,5073202.69,24461.600000000002,136.76070235347714,112626.84146407744,112086.39144845714,540.4500156203258,NA
KY,2023,3,Buprenorphine,FFSU,430,45344.89,45344.89,0,9.500339581905521,1001.841519311981,1001.841519311981,0,NA
KY,2023,3,Buprenorphine,MCOU,100272,6947067.16,6880978.66,66088.5,2215.390815248443,153487.20260070692,152027.05564150048,1460.1469592064257,NA
KY,2023,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2023,3,Methadone,MCOU,320,2883.4,2877.7799999999997,5.62,7.070020153976201,63.70530034992181,63.5811331209676,0.12416722895420704,NA
KY,2023,3,Naltrexone,FFSU,124,40970.63,40970.63,0,2.7396328096657783,905.1974369409436,905.1974369409436,0,NA
KY,2023,3,Naltrexone,MCOU,4117,3421615.6399999997,3405916.96,15698.68,90.96022804350007,75596.53604362554,75249.69234365424,346.8436999713222,NA
KY,2023,4,Buprenorphine,FFSU,497,51202.43,51191.55,10.88,10.980625051644289,1131.2569126017365,1131.0165319165012,0.24038068523519085,NA
KY,2023,4,Buprenorphine,MCOU,169431,16840797.599999998,16723585.08,117212.52,3743.376827213568,372077.43262823136,369487.7611322991,2589.671495932308,NA
KY,2023,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2023,4,Methadone,MCOU,163,1723.03,1723.03,0,3.6012915159316274,38.06830258095504,38.06830258095504,0,NA
KY,2023,4,Naltrexone,FFSU,149,42025.39,42025.39,0,3.2919781341951686,928.5011071209685,928.5011071209685,0,NA
KY,2023,4,Naltrexone,MCOU,5428,3337782.8400000003,3331680.83,6102.01,119.92521686182131,73744.34983873727,73609.533170988,134.8166677492635,NA
KY,2024,1,Buprenorphine,FFSU,389,19644.76,19644.76,0,8.566787467913086,432.6284930029827,432.6284930029827,0,NA
KY,2024,1,Buprenorphine,MCOU,120079,15650149.65,15650149.65,0,2644.450571618343,344656.8274873634,344656.8274873634,0,NA
KY,2024,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2024,1,Methadone,MCOU,265,5697.65,5697.65,0,5.835986321328966,125.47700929705655,125.47700929705655,0,NA
KY,2024,1,Naltrexone,FFSU,146,18083.35,18083.35,0,3.2152981242038834,398.24220092001565,398.24220092001565,0,NA
KY,2024,1,Naltrexone,MCOU,9027,5279003.23,5279003.23,0,198.79791895334557,116257.32317181674,116257.32317181674,0,NA
KY,2024,2,Buprenorphine,FFSU,847,77452.64,77452.64,0,18.653133638360885,1705.707726757799,1705.707726757799,0,NA
KY,2024,2,Buprenorphine,MCOU,234458,22403920.23,22399493.93,4426.3,5163.372380853384,493392.3471940578,493294.8686044197,97.47858963810718,NA
KY,2024,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2024,2,Methadone,MCOU,623,15378.64,15378.64,0,13.720073502596023,338.67748181374526,338.67748181374526,0,NA
KY,2024,2,Naltrexone,FFSU,201,26380.019999999997,26380.019999999997,0,4.426540568253292,580.9563617976775,580.9563617976775,0,NA
KY,2024,2,Naltrexone,MCOU,10814,5325283.31,5325283.31,0,238.15228709000544,117276.53039381675,117276.53039381675,0,NA
KY,2024,3,Buprenorphine,FFSU,445,21412.97,21412.97,0,9.800052501854301,471.56905667557555,471.56905667557555,0,NA
KY,2024,3,Buprenorphine,MCOU,118894,15317585.64,15317420.09,165.55,2618.3538025965513,337332.9066823585,337329.2608426019,3.645839756588719,NA
KY,2024,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2024,3,Methadone,MCOU,188,3767.28,3767.28,0,4.140246899659795,82.96526244760825,82.96526244760825,0,NA
KY,2024,3,Naltrexone,FFSU,158,20523.739999999998,20523.739999999998,0,3.4795692029055725,451.9859090660836,451.9859090660836,0,NA
KY,2024,3,Naltrexone,MCOU,7234,5361323.05,5361323.05,0,159.31141527733487,118070.21880764412,118070.21880764412,0,NA
KY,2024,4,Buprenorphine,FFSU,439,24804.21,24804.21,0,9.667916962503458,546.2529444202686,546.2529444202686,0,NA
KY,2024,4,Buprenorphine,MCOU,160819,22111058.36,22111058.36,0,3541.6508838105774,486942.77033609996,486942.77033609996,0,NA
KY,2024,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2024,4,Methadone,MCOU,160,1597.41,1597.41,0,3.5236143826891873,35.17910531907209,35.17910531907209,0,NA
KY,2024,4,Naltrexone,FFSU,152,17760.24,17760.24,0,3.3474336635547277,391.1264819000739,391.1264819000739,0,NA
KY,2024,4,Naltrexone,MCOU,6792,5192515.8,5192515.8,0,149.577430545156,114352.64597013032,114352.64597013032,0,NA
KY,2025,1,Buprenorphine,FFSU,583,22512.88,22512.88,0,12.797778849991154,494.1935840761387,494.1935840761387,0,NA
KY,2025,1,Buprenorphine,MCOU,176877,26104569.28,26104562.85,6.43,3882.7319548025475,573036.8861401592,573036.7449914147,0.14114874443472233,NA
KY,2025,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
KY,2025,1,Methadone,MCOU,338,7870.94,4245.3499999999995,3625.59,7.419638509943413,172.77967317589943,93.19219629641499,79.58747687948444,NA
KY,2025,1,Naltrexone,FFSU,180,23185.04,23185.04,0,3.9512867804432377,508.9485669780427,508.9485669780427,0,NA
KY,2025,1,Naltrexone,MCOU,8877,5993599.279999999,5993599.279999999,0,194.86429305552568,131569.0533463228,131569.0533463228,0,NA
KY,2025,2,Buprenorphine,FFSU,290,17202.739999999998,17202.739999999998,0,6.3659620351585495,377.6275508300116,377.6275508300116,0,NA
KY,2025,2,Buprenorphine,MCOU,173223,27693374,27693374,0,3802.52083315955,607913.6810670581,607913.6810670581,0,NA
KY,2025,2,Methadone,FFSU,12,172.82,172.82,0,0.26341911869621587,3.793674341090002,3.793674341090002,0,NA
KY,2025,2,Methadone,MCOU,231,3274.8399999999997,3274.8399999999997,0,5.070818034902155,71.88795555592628,71.88795555592628,0,NA
KY,2025,2,Naltrexone,FFSU,180,7950.41,7950.41,0,3.9512867804432377,174.52416628946511,174.52416628946511,0,NA
KY,2025,2,Naltrexone,MCOU,8616,5933950.67,5933950.67,0,189.13492722388298,130259.67132318497,130259.67132318497,0,NA
LA,1991,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1991,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1991,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1991,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1992,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1992,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1992,3,Methadone,FFSU,13,415.45,0,0,0.30438912731403056,9.727574072508768,0,0,NA
LA,1992,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1993,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1993,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1993,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1993,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1994,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1994,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1994,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1994,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1995,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1995,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1995,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1995,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1996,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1996,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
LA,1996,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
